DateTime,Subjectivity,Polarity,Adj Close
2021-07-16 02:00:00,0.2645833333333333,0.1744791666666666,31911.29296875
2021-07-16 03:00:00,0.3032776292335116,0.059992042271454,31938.068359375
2021-07-16 04:00:00,0.2128794037940379,0.0531091305586351,31946.9765625
2021-07-16 05:00:00,0.2403154253154253,0.049026596749811,31816.701171875
2021-07-16 06:00:00,0.2580593697390572,0.0986706912878787,31617.62890625
2021-07-16 07:00:00,0.275335118098276,0.0615695963393331,31699.578125
2021-07-16 08:00:00,0.3330912698412698,0.097025974025974,31489.658203125
2021-07-16 09:00:00,0.2476957671957672,0.1312724867724868,31424.80078125
2021-07-16 10:00:00,0.3138787749948464,0.1449963280766852,31310.17578125
2021-07-16 11:00:00,0.3509387025012025,0.151598575036075,31125.94921875
2021-07-16 12:00:00,0.3170464988228146,0.091048822092716,31703.576171875
2021-07-16 13:00:00,0.3857969576719577,0.1182166606541606,31771.8359375
2021-07-16 14:00:00,0.3030346532552415,0.0608797003649944,31924.08203125
2021-07-16 15:00:00,0.3209058758006127,0.1031817936571226,32115.994140625
2021-07-16 16:00:00,0.2732906601575433,0.1036567983483568,32044.12890625
2021-07-16 17:00:00,0.3986040644540645,0.1063023689273689,32083.390625
2021-07-16 18:00:00,0.4027331794009089,0.1395623348094649,31981.63671875
2021-07-16 19:00:00,0.3807255618609784,0.0953665034810868,31927.353515625
2021-07-16 20:00:00,0.30213843284598,0.0408525960412752,31853.95703125
2021-07-16 21:00:00,0.3248088893677128,0.1381812693025928,31760.220703125
2021-07-16 22:00:00,0.3345204579371246,0.0665433426527176,31615.197265625
2021-07-17 00:00:00,0.3495357532857533,0.0524603479290979,31610.908203125
2021-07-17 01:00:00,0.2130233066596703,0.1038287091696182,31402.814453125
2021-07-17 02:00:00,0.2896550284050284,0.108017823017823,31366.654296875
2021-07-17 03:00:00,0.2332948472622385,0.0881161267778115,31313.666015625
2021-07-17 04:00:00,0.3828199960265178,0.0770380565489261,31408.83203125
2021-07-17 05:00:00,0.2712873889652198,0.1581482661447772,31484.755859375
2021-07-17 06:00:00,0.3304737591517545,0.1155801202445787,31596.533203125
2021-07-17 07:00:00,0.4548538807737061,0.1863355221389225,31525.44140625
2021-07-17 08:00:00,0.3159835815639387,0.1340196170344346,31747.859375
2021-07-17 09:00:00,0.2867513873810838,0.1285555624173714,31632.322265625
2021-07-17 10:00:00,0.3346425656632796,0.1664543139032797,31328.37890625
2021-07-17 11:00:00,0.3321934874852581,0.1426749262334189,31377.134765625
2021-07-17 12:00:00,0.3137054056372465,0.0980584580709628,31523.041015625
2021-07-17 13:00:00,0.3710857899521959,0.1342211265188331,31653.330078125
2021-07-17 14:00:00,0.3584534993179018,0.1485130030050457,31657.333984375
2021-07-17 15:00:00,0.3900451879462592,0.1549564029668818,31762.75390625
2021-07-17 16:00:00,0.353261911331227,0.1358408118370099,31701.83984375
2021-07-17 17:00:00,0.3750329231007514,0.1626958522657461,31729.412109375
2021-07-17 18:00:00,0.3619670791839365,0.1467334394569831,31742.041015625
2021-07-17 19:00:00,0.3444973312179793,0.1416957302594436,31857.810546875
2021-07-17 20:00:00,0.3327841514091711,0.0879590077351392,31757.041015625
2021-07-17 21:00:00,0.3465654151942796,0.1344343621492983,31729.1171875
2021-07-17 22:00:00,0.4200611382992096,0.1132924685726836,31642.84765625
2021-07-18 00:00:00,0.3672691165171633,0.0840995983070568,31997.37890625
2021-07-18 01:00:00,0.380460966668242,0.1258575452674077,32198.890625
2021-07-18 02:00:00,0.3315736891045172,0.1500301327908217,32205.255859375
2021-07-18 03:00:00,0.3515965603560435,0.1255244562733019,32134.466796875
2021-07-18 04:00:00,0.3295879948668709,0.1343628844650128,32063.0625
2021-07-18 05:00:00,0.332641565730982,0.1214445454710353,32067.673828125
2021-07-18 06:00:00,0.3587581911280163,0.113611583679716,31865.384765625
2021-07-18 07:00:00,0.3290992671298807,0.1022076331319831,31716.208984375
2021-07-18 08:00:00,0.3308781135405284,0.1139018732649153,31761.54296875
2021-07-18 09:00:00,0.3407320512483071,0.0801056184615398,31742.0546875
2021-07-18 10:00:00,0.2875150847528419,0.0766028134733939,31695.13671875
2021-07-18 11:00:00,0.3408306940986789,0.0973428488603138,31797.7421875
2021-07-18 12:00:00,0.3377767115833359,0.0877160116294413,31761.625
2021-07-18 13:00:00,0.3477505645874499,0.1067221724070802,31719.75390625
2021-07-18 14:00:00,0.4064279793704055,0.1706417050713615,31347.2734375
2021-07-18 15:00:00,0.402504481678958,0.153255884237855,31399.06640625
2021-07-18 16:00:00,0.3744560371306604,0.1635305322024023,31491.068359375
2021-07-18 17:00:00,0.3439237047052114,0.1322536488934496,31625.548828125
2021-07-18 18:00:00,0.3466746865267945,0.077630409726745,31633.599609375
2021-07-18 19:00:00,0.3670834334548571,0.0858047912527926,31656.94921875
2021-07-18 20:00:00,0.3348191089179976,0.0603185219268063,31670.6328125
2021-07-18 21:00:00,0.3485144863287215,0.1048097421303715,31841.45703125
2021-07-18 22:00:00,0.3583628263981773,0.107899976425728,31575.546875
2021-07-19 00:00:00,0.3652219600674415,0.111574599553615,31600.26953125
2021-07-19 01:00:00,0.33078217297183,0.098003185927324,31613.22265625
2021-07-19 02:00:00,0.3445994956302174,0.1320340062780203,31568.87109375
2021-07-19 03:00:00,0.3673614555529526,0.1139601610651642,31593.55078125
2021-07-19 04:00:00,0.3193952286763794,0.1060636269173626,31747.728515625
2021-07-19 05:00:00,0.3256356075683068,0.1244680170767864,31816.548828125
2021-07-19 06:00:00,0.3406662879596183,0.1271252518506388,31810.435546875
2021-07-19 07:00:00,0.3169250658537264,0.1285707907538669,31625.58984375
2021-07-19 08:00:00,0.3613729792893411,0.1379287089893388,31501.30859375
2021-07-19 09:00:00,0.3471174792968013,0.1459438028672342,31396.501953125
2021-07-19 10:00:00,0.330579780861204,0.1500568829129262,31216.724609375
2021-07-19 11:00:00,0.4191707794495957,0.1989660930821087,31278.232421875
2021-07-19 12:00:00,0.344177808647558,0.1676344974795562,30761.13671875
2021-07-19 13:00:00,0.3527180230181341,0.1486663039396201,30626.814453125
2021-07-19 14:00:00,0.3372466857878406,0.1446852475080137,30778.291015625
2021-07-19 15:00:00,0.3511137211449868,0.1242670058725669,30718.224609375
2021-07-19 16:00:00,0.3335199328308533,0.1192441218575119,30726.76953125
2021-07-19 17:00:00,0.3736019638844965,0.1283728025000591,30730.974609375
2021-07-19 18:00:00,0.3685704539617367,0.1262669460947618,30631.908203125
2021-07-19 19:00:00,0.3614057058568134,0.13261308419079,30756.671875
2021-07-19 20:00:00,0.3690949921722307,0.1258346260222786,30776.6796875
2021-07-19 21:00:00,0.3408044563749781,0.0915711812757234,30759.640625
2021-07-19 22:00:00,0.3506342171525879,0.1118551917024869,30865.17578125
2021-07-20 00:00:00,0.3507035239091099,0.1367283844452941,30821.583984375
2021-07-20 01:00:00,0.324232314603801,0.1170551637640657,30659.919921875
2021-07-20 02:00:00,0.2997516340439761,0.083009716606912,30182.068359375
2021-07-20 03:00:00,0.2989471995718781,0.1174145322345117,29617.849609375
2021-07-20 04:00:00,0.306064818829215,0.1049682250745643,29670.734375
2021-07-20 05:00:00,0.3296846495598539,0.0978258934232298,29735.126953125
2021-07-20 06:00:00,0.3448882501263796,0.1169995352244755,29712.23046875
2021-07-20 07:00:00,0.3090838427418823,0.1387297636994829,29862.62109375
2021-07-20 08:00:00,0.3170202916270201,0.1107498702970358,29654.97265625
2021-07-20 09:00:00,0.2985384869338854,0.1129482121342307,29393.919921875
2021-07-20 10:00:00,0.3678427158230039,0.1049548550411639,29669.060546875
2021-07-20 11:00:00,0.3481594220168396,0.1208729780598319,29708.716796875
2021-07-20 12:00:00,0.3214625036404726,0.1093774084332599,29731.4609375
2021-07-20 13:00:00,0.3710471395119901,0.1374424642888204,29574.791015625
2021-07-20 14:00:00,0.3541615045633938,0.1432563224457411,29736.361328125
2021-07-20 15:00:00,0.3611805883544847,0.1683479550086649,29895.990234375
2021-07-20 16:00:00,0.371043110019997,0.142157464070939,29718.357421875
2021-07-20 17:00:00,0.3784295903198394,0.1316458812952627,29652.890625
2021-07-20 18:00:00,0.3689449994536697,0.122218154849905,29792.53125
2021-07-20 19:00:00,0.3608536429665784,0.1282466359768762,29783.322265625
2021-07-20 20:00:00,0.3598135608762113,0.0812376737977509,29882.19140625
2021-07-20 21:00:00,0.4041870862242729,0.1113933705443961,29704.806640625
2021-07-20 22:00:00,0.3196663275848597,0.0935847900240171,29551.10546875
2021-07-21 00:00:00,0.3388721791220875,0.1658831238804336,29601.982421875
2021-07-21 01:00:00,0.3639232870320775,0.1281319505723637,29773.451171875
2021-07-21 02:00:00,0.3211352704396006,0.1257734006920923,29814.7265625
2021-07-21 03:00:00,0.3501958553050436,0.147654588103209,29865.44140625
2021-07-21 04:00:00,0.3239447776706247,0.1058138846788468,30652.326171875
2021-07-21 05:00:00,0.3282914834862728,0.1399400614588827,30700.76171875
2021-07-21 06:00:00,0.3516260379262044,0.1632435595107894,30891.53515625
2021-07-21 07:00:00,0.3649385631685533,0.1544176699204855,30828.470703125
2021-07-21 08:00:00,0.3474813986576348,0.1531105090448239,30850.689453125
2021-07-21 09:00:00,0.3222592312372705,0.1458287531645464,31284.548828125
2021-07-21 10:00:00,0.3162822127236595,0.126756159463119,31376.658203125
2021-07-21 11:00:00,0.332917320050592,0.1706002053964341,31588.9453125
2021-07-21 12:00:00,0.3509731913389853,0.1537724391187241,31469.908203125
2021-07-21 13:00:00,0.374155599784623,0.1633255323762797,31467.4140625
2021-07-21 14:00:00,0.3593844156286246,0.1418604193362429,31840.947265625
2021-07-21 15:00:00,0.3333058452678012,0.1458977097189198,31896.75390625
2021-07-21 16:00:00,0.3608956348554011,0.1132687031020034,32181.220703125
2021-07-21 17:00:00,0.3403247080864328,0.1242004560144329,32162.27734375
2021-07-21 18:00:00,0.3617775246613385,0.0997951394998293,31874.162109375
2021-07-21 19:00:00,0.3321937841316547,0.1294646287039145,31708.720703125
2021-07-21 20:00:00,0.3958402923011562,0.1179242888776541,31877.970703125
2021-07-21 21:00:00,0.3191960795598875,0.114821099279022,31826.001953125
2021-07-21 22:00:00,0.3414946672606541,0.0901623639108859,32071.46875
2021-07-22 00:00:00,0.3670408208725091,0.0839958552738279,32111.935546875
2021-07-22 01:00:00,0.3423812309440864,0.167237512759846,31996.26171875
2021-07-22 02:00:00,0.3762188362018487,0.1477695822468567,31890.958984375
2021-07-22 03:00:00,0.2907337850056715,0.1228705247777445,31945.583984375
2021-07-22 04:00:00,0.3901845940812146,0.1447079080307486,32041.826171875
2021-07-22 05:00:00,0.2906892856299409,0.1572954045948547,31917.80078125
2021-07-22 06:00:00,0.3417787824978803,0.1582157513742384,32027.65625
2021-07-22 07:00:00,0.3415303748848983,0.1506820916820417,32145.3671875
2021-07-22 08:00:00,0.3554432454226822,0.1769959325412894,32138.015625
2021-07-22 09:00:00,0.348689293720676,0.1738755860590921,31935.189453125
2021-07-22 10:00:00,0.3372772536577418,0.1503720472721967,31929.60546875
2021-07-22 11:00:00,0.3668667927429171,0.2075540679691063,31907.28125
2021-07-22 12:00:00,0.3574534291141827,0.1474603424187465,32180.712890625
2021-07-22 13:00:00,0.3714494942276103,0.1707182835301872,32087.318359375
2021-07-22 14:00:00,0.3941826530788835,0.1505689840800002,32240.55078125
2021-07-22 15:00:00,0.3653758573263505,0.152744534018547,32494.255859375
2021-07-22 16:00:00,0.3437890335460883,0.1565875702827688,32358.990234375
2021-07-22 17:00:00,0.3720707651943085,0.1467120825162861,32410.525390625
2021-07-22 18:00:00,0.3364198499444513,0.1499800624461117,32273.322265625
2021-07-22 19:00:00,0.315191922792289,0.1248069653819465,32382.681640625
2021-07-22 20:00:00,0.3271038003197909,0.1158474515479897,32253.22265625
2021-07-22 21:00:00,0.3286670811028155,0.1315758681359339,32195.390625
2021-07-22 22:00:00,0.3557638959964042,0.1320059807151429,32243.8828125
2021-07-23 00:00:00,0.3439362027508403,0.0997455552183253,32353.931640625
